,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
8,3hRV0jL3vUpRrcy398teAU,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,2
9,0TEekvXTomKt3hdXDZxxeW,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,2
10,0gOz9JUXsaKVzLTSmFDtdo,0.571,0.0274,9,-20.274,0,0.0649,0.948,6.43e-06,0.322,0.087,124.209,2
11,0D2xguFRqCF0OUqXCkqrpU,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,2
12,1o2E5CwlBWuVElc41EqOSU,0.716,0.316,1,-6.902,0,0.0505,0.746,0.0,0.104,0.243,73.037,2
13,30QNjcM3Q1GnLFIIJjWQL1,0.388,0.0859,7,-16.061,0,0.0472,0.969,7.35e-05,0.108,0.19,88.253,2
14,6ZLt6fyonW1xOGMBC9vJPJ,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,2
15,1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,2
16,1qFMIjTe9esCDiytqUY19t,0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.878,2
17,38aJAzjCVhi2znvtg1zQZA,0.438,0.296,11,-6.433,0,0.0432,0.872,1.97e-06,0.105,0.304,111.153,2
18,0Eqg0CQ7bK3RQIMPw1A7pl,0.559,0.422,11,-11.89,1,0.195,0.701,1.99e-06,0.0853,0.191,74.002,2
19,4g2WiijzSKzH8PApKDbadN,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,2
20,18UsAG7SfOQ5sxJEdjAMH0,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,2
21,7u7m3UXECiGrfOhha2qrkd,0.621,0.115,10,-15.097,1,0.0513,0.969,6.34e-06,0.175,0.253,129.689,2
22,5kcvBnt6DPX3AMEsCx1qDh,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,2
23,4nyF5lmSziBAt7ESAUjpbx,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,2
24,6U1iuA5QfzYRPJxvdcxqtf,0.53,0.281,5,-8.274,1,0.0577,0.798,0.0,0.0928,0.341,122.442,2
25,375m7A8TgZbBgvchmMySyw,0.561,0.0587,5,-17.819,1,0.0763,0.95,0.0,0.0828,0.341,143.032,2
26,0NlGoUyOJSuSHmngoibVAs,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,2
27,6r2JV75tE0vNgNCv4HKsBC,0.583,0.075,5,-15.843,1,0.0726,0.933,1.4e-06,0.111,0.347,108.418,2
28,3CRtbOoAP82y0VbPO5j1ft,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,2
29,7HVmwjRRWYH40tm9EG1sQb,0.655,0.449,7,-7.437,1,0.0418,0.953,0.000375,0.109,0.261,123.842,2
30,202lm9YX5WmAac83tOGlVn,0.559,0.157,1,-10.132,1,0.0414,0.887,0.0,0.107,0.348,130.877,2
31,1NNnmmBEaId0uoWfvtNd8F,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.598,2
32,5WgdCkTa3l9GznpPQaQH6W,0.407,0.292,3,-7.621,1,0.0773,0.855,0.0,0.117,0.0772,78.412,2
33,0MaevpdhnkDsXqJ7V6fdll,0.479,0.231,2,-10.278,1,0.0481,0.753,0.0,0.37,0.33,112.255,2
34,2MvpHgDzl7skp1xowjCDiG,0.466,0.127,2,-15.047,1,0.042,0.889,0.00325,0.326,0.146,168.521,2
35,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,2
36,5dyihZecYMcEPq09Bk2OL2,0.731,0.153,4,-14.409,1,0.0562,0.952,0.0,0.134,0.324,78.072,2
37,490iZ2A2GU28mWiofSqftl,0.537,0.286,1,-8.007,1,0.0324,0.862,0.0,0.103,0.423,72.933,2
38,41WTP0gosjYD74B06uS2tL,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,2
39,0dlTFvu6sfzEenCh2IAPmu,0.457,0.333,5,-9.76,1,0.131,0.729,0.0,0.166,0.251,166.463,2
40,21dpBHPTV7ythCHBI6Slcw,0.405,0.279,10,-8.099,1,0.0334,0.881,0.0,0.0933,0.256,119.85,2
41,4xFKrhQIvPDIpmFvqlr0sQ,0.469,0.27,1,-10.592,1,0.0471,0.879,0.0,0.151,0.51,166.063,2
42,3cWI6Hj9LQ0MfMuhw9uSMc,0.386,0.136,6,-9.267,1,0.0458,0.932,0.0,0.0653,0.0976,67.016,2
43,1ugQtcwmKOXvKAYzhjncmv,0.507,0.204,0,-11.575,1,0.0504,0.855,0.0,0.143,0.343,77.765,2
44,2wHA4yJKT8TJhGz20QxUqX,0.536,0.317,6,-8.752,1,0.0359,0.402,0.0,0.11,0.319,143.89,2
45,5xQ1yxKzTuPcSNO9FP0lNS,0.461,0.195,10,-7.301,1,0.0352,0.873,0.0,0.11,0.381,110.193,2
46,52iLDrSoRtf9lcgFuLVfqE,0.681,0.292,11,-9.599,1,0.0483,0.743,0.0,0.0974,0.162,64.002,2
47,5zT5cMnMKoyruPj13TQXGx,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,2
48,1tUdd0dSQ5ij2XiqlWhlHX,0.641,0.376,7,-7.478,1,0.117,0.913,0.0,0.107,0.165,143.958,2
49,6iWEhoALoBFnQMNVhYY0Sc,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,2
50,5JkUNbYSn06ghlmu0NRUMf,0.445,0.357,7,-9.163,1,0.0445,0.153,0.0,0.356,0.159,147.062,2
51,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,2
52,2Iyfw8YfKruAagJwGc4G07,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,2
53,35r28RDot7nPE7y9K9H7l0,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,2
54,7svpAkwc6xaSxlbZ7V7JiS,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,2
55,7xfhksNyOQoTu67TAm5D1O,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,115.144,2
56,2OR29bTCjzyPuPuHiB0fJC,0.614,0.0595,0,-16.254,1,0.107,0.957,5.58e-06,0.105,0.146,75.339,2
57,7eNo9ESORi0F5hR0GXGhJJ,0.608,0.0704,9,-16.933,1,0.0746,0.93,0.0,0.159,0.218,114.236,2
58,60ZiuVobIHARXxpX9xoF5y,0.453,0.146,9,-17.825,0,0.0756,0.976,0.0,0.0994,0.0424,137.728,2
59,2K1dyg23lDESfYVMBCxZAI,0.469,0.222,10,-10.384,1,0.0313,0.958,0.00298,0.124,0.38,81.675,2
60,4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,2
61,05lBuZWQ2OhQuzoCSIkvUF,0.379,0.306,1,-14.446,1,0.0305,0.942,0.323,0.123,0.157,147.902,2
62,7qUoDTmVj07qUf6ZBDhWKl,0.494,0.372,7,-11.89,1,0.0331,0.964,0.0296,0.117,0.25,116.855,2
63,5mMV6EaKeZWkGFvE1xg13n,0.379,0.321,9,-12.44,1,0.0325,0.948,0.518,0.276,0.145,91.72,2
64,7oRNU7Tmek0nm2lqyDojoG,0.668,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,2
65,6EhAIEtuOABhRJ17NjDVjL,0.682,0.0822,2,-22.893,1,0.0414,0.979,0.372,0.125,0.295,125.09,2
66,32GB3adWoDcuoozjkrYJmI,0.668,0.611,0,-11.15,1,0.0361,0.468,0.301,0.124,0.561,110.66,2
67,12DA0XIh6NqwthSOQ4d9af,0.456,0.152,11,-16.977,1,0.0337,0.921,0.0734,0.11,0.0835,133.837,2
68,1hrar0wbUsvgSUpUXR5Wq0,0.293,0.175,7,-15.543,0,0.0308,0.903,0.528,0.109,0.089,83.182,2
69,4ySB5vX2121c5L705ZbZTq,0.705,0.329,6,-13.865,0,0.0306,0.167,0.0957,0.109,0.116,119.988,2
70,4LGJ2pLDvTRnul3EcZoYkX,0.569,0.183,7,-14.371,1,0.0298,0.914,0.404,0.106,0.13,70.06,2
71,4Q66chx9WzqWcLItXoZ5r4,0.418,0.111,1,-14.848,1,0.0389,0.953,0.00342,0.0982,0.228,82.508,2
72,34xTFwjPQ1dC6uJmleno7x,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,2
73,3bne7Qit5AbHkX6kWDItYP,0.499,0.181,9,-15.359,0,0.0429,0.745,0.00123,0.106,0.0747,111.956,2
74,5vjLSffimiIP26QG5WcN2K,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,2
75,12OLyHDxt6dqlAybSPFBK3,0.646,0.355,1,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,2
76,2Xpjglns3XSGYEEyomvbIk,0.556,0.0179,0,-28.603,1,0.0383,0.995,0.16,0.0684,0.152,99.411,2
77,3CzoEDTvMhGGrNy5FCgRAh,0.424,0.241,10,-7.356,1,0.0401,0.746,0.00167,0.0951,0.249,88.614,2
78,75GwJi8ruSsNTBLoGBMFBm,0.54,0.00655,8,-29.075,1,0.0656,0.985,0.0528,0.322,0.145,81.676,2
79,4aGMK37qzpedoic5sdEdSt,0.547,0.212,2,-16.984,0,0.0843,0.931,0.0502,0.307,0.399,111.723,2
80,2ukrSqd5725LMi9qQjh528,0.519,0.0696,2,-20.097,0,0.0448,0.979,0.000115,0.422,0.161,103.354,2
81,0nO25NiPrKX64oy7lz5ZaJ,0.445,0.157,7,-18.2,1,0.0385,0.35,0.761,0.153,0.121,118.511,2
82,5fwayRiGFLBLacew9DCi09,0.651,0.16,4,-19.39,1,0.0354,0.796,0.694,0.0931,0.0542,119.999,2
83,7lQUiU7ig8VnBUF0cHZGOH,0.51,0.227,4,-9.729,1,0.0302,0.94,0.0402,0.116,0.0466,143.323,2
84,0IvaKmBYBLVcdP0Ft8Dwik,0.579,0.411,6,-13.068,1,0.0329,0.73,0.8,0.0945,0.125,79.988,2
85,30uk0vWalsPUMvP2Dc5DMr,0.565,0.00471,7,-32.021,1,0.0394,0.927,0.139,0.19,0.243,87.116,2
86,0baNzeUcPQnQSagpe8T0mD,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565,2
