,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
30,6aFbcAvsjTgQyfEw4M1hyz,0.683,0.798,4,-6.768,0,0.0385,0.319,0.184,0.0762,0.676,99.98,0
31,5svERXp8eoh8MydumgnC0J,0.63,0.681,2,-6.552,0,0.0241,0.237,0.0634,0.0636,0.702,96.084,0
32,6zFYcAvBoEjqKWiFneXWf4,0.725,0.662,10,-8.462,0,0.0311,0.0468,0.0238,0.0775,0.425,102.929,0
33,2rtiJtfuR6nMofzbdq1y5V,0.689,0.89,11,-9.896,0,0.0409,0.101,0.882,0.0831,0.791,99.981,0
34,0Of0fM7dwXt3xQfQ0GKVpu,0.649,0.68,0,-7.929,1,0.0759,0.497,0.102,0.0877,0.671,77.958,0
35,18V3WdhlafZXWC2uAXVEf9,0.608,0.864,0,-7.12,0,0.0366,0.267,0.875,0.204,0.739,95.987,0
36,2Zw99p6yQDuFkk6Bikbr0P,0.576,0.663,5,-7.016,0,0.0356,0.0848,0.403,0.0587,0.554,90.943,0
37,5aCHWYlwuHAnZkV0Po17Yn,0.66,0.564,10,-6.515,1,0.0274,0.47,0.894,0.174,0.328,93.983,0
38,0L8KQ0yRTpqy1PMVzEHKax,0.646,0.845,1,-10.554,0,0.0333,0.0959,0.917,0.273,0.503,100.028,0
39,0uuGRLt4ZeRI4JLIDw4oEo,0.587,0.42,1,-8.598,1,0.0281,0.72,0.469,0.113,0.371,61.954,0
40,5pQQjMOsR4HjuO94AEXTqX,0.682,0.523,8,-8.955,1,0.0348,0.352,0.754,0.884,0.655,95.986,0
41,7DoHYeSKTtlvvu0bjybY2f,0.711,0.593,0,-9.471,0,0.0287,0.515,0.885,0.358,0.543,108.012,0
42,1TQEe8NQLc3ml4p23ueRzq,0.702,0.785,7,-5.373,0,0.0265,0.681,0.269,0.298,0.767,110.999,0
43,0JsCPV8jpWK7lqUtgToOPr,0.546,0.914,6,-4.772,0,0.0786,0.449,0.00661,0.115,0.929,93.513,0
44,3y9l6PAbOOGYBH1AY4XaTO,0.621,0.65,3,-9.925,1,0.0541,0.601,0.925,0.325,0.433,168.069,0
45,3CPHNSS3twGZ8mXgzu5vn7,0.687,0.698,2,-6.672,1,0.0286,0.298,0.197,0.0437,0.753,91.957,0
46,6yLOYaqyHjHBiAIGwEj1Xt,0.751,0.486,11,-8.161,0,0.0816,0.475,0.108,0.341,0.371,90.007,0
47,5KaSTemL2bEHw5HDFFIZyB,0.831,0.474,9,-10.47,0,0.0545,0.651,0.507,0.0646,0.588,93.005,0
48,4Z3doYsQ7L3o0TPHZhk0vF,0.638,0.73,1,-8.534,1,0.0351,0.156,0.248,0.217,0.779,87.984,0
49,1rhgEbGtMVOARoVGssCQDr,0.442,0.712,3,-6.824,1,0.0825,0.346,0.131,0.67,0.696,147.347,0
